# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	137.2914
_ch0_neuron0,	137.3247
_ch0_neuron0,	137.3628
_ch0_neuron0,	137.3647
_ch0_neuron0,	137.3802
_ch0_neuron0,	137.4463
_ch0_neuron0,	137.6581
_ch0_neuron0,	137.7101
_ch0_neuron0,	137.7698
_ch0_neuron0,	137.7753
_ch0_neuron0,	138.0250
_ch0_neuron0,	138.1340
_ch0_neuron0,	138.1591
_ch0_neuron0,	138.1980
_ch0_neuron0,	138.2047
_ch0_neuron0,	138.2144
_ch0_neuron0,	138.2696
_ch0_neuron0,	138.2707
_ch0_neuron0,	138.2762
_ch0_neuron0,	138.2791
_ch0_neuron0,	138.2952
_ch0_neuron0,	138.3100
_ch0_neuron0,	138.3186
_ch0_neuron0,	138.3223
_ch0_neuron0,	138.3351
_ch0_neuron0,	138.3369
_ch0_neuron0,	138.3429
_ch0_neuron0,	138.3510
_ch0_neuron0,	138.3594
_ch0_neuron0,	138.3695
_ch0_neuron0,	138.3797
_ch0_neuron0,	138.3888
_ch0_neuron0,	138.3920
_ch0_neuron0,	138.3960
_ch0_neuron0,	138.3990
_ch0_neuron0,	138.4005
_ch0_neuron0,	138.4028
_ch0_neuron0,	138.4097
_ch0_neuron0,	138.4165
_ch0_neuron0,	138.4230
_ch0_neuron0,	138.4292
_ch0_neuron0,	138.4303
_ch0_neuron0,	138.4371
_ch0_neuron0,	138.4416
_ch0_neuron0,	138.4446
_ch0_neuron0,	138.4457
_ch0_neuron0,	138.4468
_ch0_neuron0,	138.4521
_ch0_neuron0,	138.4532
_ch0_neuron0,	138.4560
_ch0_neuron0,	138.4570
_ch0_neuron0,	138.4599
_ch0_neuron0,	138.4681
_ch0_neuron0,	138.4702
_ch0_neuron0,	138.4773
_ch0_neuron0,	138.4841
_ch0_neuron0,	138.4863
_ch0_neuron0,	138.4929
_ch0_neuron0,	138.4968
_ch0_neuron0,	138.5077
_ch0_neuron0,	138.5180
_ch0_neuron0,	138.5228
_ch0_neuron0,	138.5248
_ch0_neuron0,	138.5278
_ch0_neuron0,	139.1330
_ch0_neuron0,	139.8796
_ch0_neuron0,	140.2563
_ch0_neuron0,	140.2646
_ch0_neuron0,	140.5265
_ch0_neuron0,	140.6906
_ch0_neuron0,	141.2393
_ch0_neuron0,	142.0537
_ch0_neuron0,	142.5229
_ch0_neuron0,	142.5749
_ch0_neuron0,	142.6430
_ch0_neuron0,	142.6475
_ch0_neuron0,	143.0297
_ch0_neuron0,	143.1458
_ch0_neuron0,	146.6272
_ch0_neuron0,	148.9944
_ch0_neuron0,	151.5910
_ch0_neuron0,	152.8024
_ch0_neuron0,	155.0429
_ch0_neuron0,	156.3280
_ch0_neuron0,	157.0199
_ch0_neuron0,	157.1425
_ch0_neuron0,	157.2332
_ch0_neuron0,	157.3754
_ch0_neuron0,	157.3899
_ch0_neuron0,	157.4278
_ch0_neuron0,	157.6404
_ch0_neuron0,	157.6511
_ch0_neuron0,	157.6627
_ch0_neuron0,	157.6803
_ch0_neuron0,	157.6824
_ch0_neuron0,	157.6845
_ch0_neuron0,	157.6941
_ch0_neuron0,	157.7003
_ch0_neuron0,	157.7095
_ch0_neuron0,	157.7150
_ch0_neuron0,	157.7171
_ch0_neuron0,	157.7247
_ch0_neuron0,	157.7318
_ch0_neuron0,	157.7347
_ch0_neuron0,	157.7374
_ch0_neuron0,	157.7388
_ch0_neuron0,	157.7471
_ch0_neuron0,	157.7621
_ch0_neuron0,	157.7662
_ch0_neuron0,	157.7742
_ch0_neuron0,	157.7757
_ch0_neuron0,	157.7845
_ch0_neuron0,	157.7926
_ch0_neuron0,	157.8109
_ch0_neuron0,	157.8199
_ch0_neuron0,	157.8282
_ch0_neuron0,	157.8295
_ch0_neuron0,	157.8377
_ch0_neuron0,	157.8468
_ch0_neuron0,	157.8492
_ch0_neuron0,	157.8582
_ch0_neuron0,	157.8713
_ch0_neuron0,	157.8744
_ch0_neuron0,	157.9023
_ch0_neuron0,	158.1406
_ch0_neuron0,	158.1641
_ch0_neuron0,	158.1810
_ch0_neuron0,	158.1820
_ch0_neuron0,	158.2030
_ch0_neuron0,	158.2612
_ch0_neuron0,	158.2636
_ch0_neuron0,	158.3857
_ch0_neuron0,	158.3880
_ch0_neuron0,	158.4499
_ch0_neuron0,	158.5024
_ch0_neuron0,	158.6994
_ch0_neuron0,	158.7690
_ch0_neuron0,	158.7862
_ch0_neuron0,	159.1545
_ch0_neuron0,	159.2982
_ch0_neuron0,	159.6597
_ch0_neuron0,	159.7068
_ch0_neuron0,	160.0609
_ch0_neuron0,	160.0846
_ch0_neuron0,	160.1039
_ch0_neuron0,	160.1224
_ch0_neuron0,	160.1435
_ch0_neuron0,	160.1566
_ch0_neuron0,	160.1709
_ch0_neuron0,	160.1757
_ch0_neuron0,	160.1845
_ch0_neuron0,	160.1868
_ch0_neuron0,	160.2005
_ch0_neuron0,	160.2092
_ch0_neuron0,	160.2386
_ch0_neuron0,	160.2549
_ch0_neuron0,	160.2599
_ch0_neuron0,	160.2789
_ch0_neuron0,	160.2843
_ch0_neuron0,	160.3039
_ch0_neuron0,	160.3232
_ch0_neuron0,	160.3712
_ch0_neuron0,	160.4059
_ch0_neuron0,	160.4077
_ch0_neuron0,	160.4428
_ch0_neuron0,	160.4504
_ch0_neuron0,	160.4999
_ch0_neuron0,	160.5293
_ch0_neuron0,	160.5518
_ch0_neuron0,	160.5655
_ch0_neuron0,	160.5959
_ch0_neuron0,	160.6009
_ch0_neuron0,	160.7186
_ch0_neuron0,	160.7498
_ch0_neuron0,	160.7587
_ch0_neuron0,	160.7640
_ch0_neuron0,	160.7671
_ch0_neuron0,	160.7754
_ch0_neuron0,	160.7765
_ch0_neuron0,	160.7857
_ch0_neuron0,	160.7963
_ch0_neuron0,	160.8046
_ch0_neuron0,	160.8063
_ch0_neuron0,	160.8212
_ch0_neuron0,	160.8451
_ch0_neuron0,	160.8585
_ch0_neuron0,	160.8774
_ch0_neuron0,	160.9132
_ch0_neuron0,	160.9282
_ch0_neuron0,	160.9596
_ch0_neuron0,	160.9651
_ch0_neuron0,	160.9774
_ch0_neuron0,	160.9843
_ch0_neuron0,	160.9868
_ch0_neuron0,	161.1383
_ch0_neuron0,	161.1525
_ch0_neuron0,	161.5167
_ch0_neuron0,	161.5500
_ch0_neuron0,	161.9863
_ch0_neuron0,	162.0261
_ch0_neuron0,	162.0879
_ch0_neuron0,	162.1359
_ch0_neuron0,	164.8019
_ch0_neuron0,	166.1134
_ch0_neuron0,	168.1650
_ch0_neuron0,	168.1728
_ch0_neuron0,	168.1772
_ch0_neuron0,	168.1796
_ch0_neuron0,	168.1826
_ch0_neuron0,	168.1879
_ch0_neuron0,	168.1890
_ch0_neuron0,	168.1910
_ch0_neuron0,	168.1920
_ch0_neuron0,	168.1941
_ch0_neuron0,	168.1951
_ch0_neuron0,	168.1986
_ch0_neuron0,	168.2014
_ch0_neuron0,	168.2030
_ch0_neuron0,	168.2050
_ch0_neuron0,	168.2078
_ch0_neuron0,	168.6546
_ch0_neuron0,	169.8038
_ch0_neuron0,	171.7099
_ch0_neuron0,	176.3771
_ch0_neuron0,	177.3609
_ch0_neuron0,	179.5083
_ch0_neuron0,	179.6537
_ch0_neuron0,	179.6629
_ch0_neuron0,	179.6710
_ch0_neuron0,	180.0595
_ch0_neuron0,	180.0637
_ch0_neuron0,	180.0792
_ch0_neuron0,	180.0832
_ch0_neuron0,	180.0994
_ch0_neuron0,	180.1114
_ch0_neuron0,	180.1196
_ch0_neuron0,	180.1467
_ch0_neuron0,	180.1816
_ch0_neuron0,	180.1865
_ch0_neuron0,	180.2016
_ch0_neuron0,	180.2058
_ch0_neuron0,	180.2135
_ch0_neuron0,	180.2212
_ch0_neuron0,	180.2378
_ch0_neuron0,	180.2510
_ch0_neuron0,	180.2711
_ch0_neuron0,	180.3119
_ch0_neuron0,	180.3146
_ch0_neuron0,	180.3254
_ch0_neuron0,	180.3366
_ch0_neuron0,	180.3481
_ch0_neuron0,	180.3580
_ch0_neuron0,	180.3676
_ch0_neuron0,	180.3781
_ch0_neuron0,	180.3832
_ch0_neuron0,	180.3913
_ch0_neuron0,	180.4014
_ch0_neuron0,	180.4033
_ch0_neuron0,	180.4131
_ch0_neuron0,	180.4378
_ch0_neuron0,	180.4408
_ch0_neuron0,	180.4498
_ch0_neuron0,	180.4639
_ch0_neuron0,	180.4739
_ch0_neuron0,	180.4856
_ch0_neuron0,	180.4936
_ch0_neuron0,	180.4958
_ch0_neuron0,	180.5045
_ch0_neuron0,	180.5122
_ch0_neuron0,	180.5184
_ch0_neuron0,	180.5300
_ch0_neuron0,	180.5398
_ch0_neuron0,	180.5414
_ch0_neuron0,	180.5498
_ch0_neuron0,	180.5548
_ch0_neuron0,	180.5663
_ch0_neuron0,	180.5776
_ch0_neuron0,	180.5809
_ch0_neuron0,	180.5882
_ch0_neuron0,	180.6002
_ch0_neuron0,	180.6077
_ch0_neuron0,	180.6120
_ch0_neuron0,	180.6237
_ch0_neuron0,	180.6383
_ch0_neuron0,	180.6410
_ch0_neuron0,	180.6597
_ch0_neuron0,	180.6866
_ch0_neuron0,	180.7356
_ch0_neuron0,	180.7743
_ch0_neuron0,	180.7884
_ch0_neuron0,	180.8101
_ch0_neuron0,	180.8143
_ch0_neuron0,	180.8283
_ch0_neuron0,	180.8429
_ch0_neuron0,	180.8623
_ch0_neuron0,	180.8820
_ch0_neuron0,	180.9115
_ch0_neuron0,	180.9338
_ch0_neuron0,	180.9362
_ch0_neuron0,	180.9451
_ch0_neuron0,	180.9654
_ch0_neuron0,	180.9961
_ch0_neuron0,	181.0182
_ch0_neuron0,	181.0513
_ch0_neuron0,	181.1026
_ch0_neuron0,	181.1129
_ch0_neuron0,	181.1162
_ch0_neuron0,	181.3208
_ch0_neuron0,	181.3237
_ch0_neuron0,	181.3488
_ch0_neuron0,	181.3794
_ch0_neuron0,	181.4046
_ch0_neuron0,	181.4375
_ch0_neuron0,	181.4442
_ch0_neuron0,	181.4745
_ch0_neuron0,	181.5411
_ch0_neuron0,	181.6317
_ch0_neuron0,	181.6460
_ch0_neuron0,	181.6760
_ch0_neuron0,	181.6904
_ch0_neuron0,	181.6964
_ch0_neuron0,	181.7824
_ch0_neuron0,	181.8648
_ch0_neuron0,	181.9144
_ch0_neuron0,	181.9313
_ch0_neuron0,	181.9461
_ch0_neuron0,	181.9686
_ch0_neuron0,	182.1131
_ch0_neuron0,	182.1557
_ch0_neuron0,	182.2456
_ch0_neuron0,	182.3606
_ch0_neuron0,	182.3938
_ch0_neuron0,	182.4320
_ch0_neuron0,	182.4788
_ch0_neuron0,	182.4848
_ch0_neuron0,	182.4981
_ch0_neuron0,	182.5149
_ch0_neuron0,	182.5496
_ch0_neuron0,	182.6914
_ch0_neuron0,	182.7250
_ch0_neuron0,	182.8096
_ch0_neuron0,	182.8362
_ch0_neuron0,	182.8907
_ch0_neuron0,	183.0173
_ch0_neuron0,	183.0329
_ch0_neuron0,	183.1365
_ch0_neuron0,	183.1793
_ch0_neuron0,	183.2975
_ch0_neuron0,	183.3296
_ch0_neuron0,	183.4388
_ch0_neuron0,	183.6317
_ch0_neuron0,	183.8107
_ch0_neuron0,	183.8355
_ch0_neuron0,	184.1196
_ch0_neuron0,	184.1374
_ch0_neuron0,	184.1604
_ch0_neuron0,	184.1640
_ch0_neuron0,	184.4133
_ch0_neuron0,	184.4299
_ch0_neuron0,	184.5413
_ch0_neuron0,	184.6196
_ch0_neuron0,	184.8427
_ch0_neuron0,	185.0358
_ch0_neuron0,	185.3283
_ch0_neuron0,	185.3614
_ch0_neuron0,	185.3657
_ch0_neuron0,	185.4969
_ch0_neuron0,	185.8739
_ch0_neuron0,	185.9522
_ch0_neuron0,	185.9694
_ch0_neuron0,	186.0081
_ch0_neuron0,	186.0446
_ch0_neuron0,	186.0501
_ch0_neuron0,	186.2203
_ch0_neuron0,	186.2402
_ch0_neuron0,	186.3964
_ch0_neuron0,	186.4388
_ch0_neuron0,	186.5051
_ch0_neuron0,	186.5069
_ch0_neuron0,	186.5650
_ch0_neuron0,	186.5776
_ch0_neuron0,	186.5867
_ch0_neuron0,	186.5963
_ch0_neuron0,	186.6118
_ch0_neuron0,	186.6378
_ch0_neuron0,	186.6821
_ch0_neuron0,	186.7084
_ch0_neuron0,	186.9288
_ch0_neuron0,	188.2561
_ch0_neuron0,	188.2649
_ch0_neuron0,	188.2662
_ch0_neuron0,	188.2693
_ch0_neuron0,	188.2782
_ch0_neuron0,	188.2797
_ch0_neuron0,	188.2828
_ch0_neuron0,	188.2844
_ch0_neuron0,	191.5023
_ch0_neuron0,	194.6461
_ch0_neuron0,	199.9256
_ch0_neuron0,	201.4007
_ch0_neuron0,	201.4121
_ch0_neuron0,	201.4225
_ch0_neuron0,	201.4273
_ch0_neuron0,	201.4337
_ch0_neuron0,	201.4350
_ch0_neuron0,	201.4421
_ch0_neuron0,	201.4441
_ch0_neuron0,	201.4561
_ch0_neuron0,	201.4604
_ch0_neuron0,	201.4819
_ch0_neuron0,	201.4997
_ch0_neuron0,	201.5159
_ch0_neuron0,	201.5179
_ch0_neuron0,	201.5350
_ch0_neuron0,	201.5538
_ch0_neuron0,	201.5558
_ch0_neuron0,	201.5667
_ch0_neuron0,	201.6294
_ch0_neuron0,	201.7350
_ch0_neuron0,	201.7389
_ch0_neuron0,	201.7555
_ch0_neuron0,	201.7722
_ch0_neuron0,	201.8660
_ch0_neuron0,	201.8725
_ch0_neuron0,	201.8797
_ch0_neuron0,	201.8825
_ch0_neuron0,	201.8908
_ch0_neuron0,	201.9459
_ch0_neuron0,	201.9609
_ch0_neuron0,	201.9880
_ch0_neuron0,	202.0087
_ch0_neuron0,	202.0460
_ch0_neuron0,	202.0741
_ch0_neuron0,	202.0822
_ch0_neuron0,	202.0905
_ch0_neuron0,	202.1121
_ch0_neuron0,	202.1162
_ch0_neuron0,	202.1251
_ch0_neuron0,	202.1396
_ch0_neuron0,	202.2038
_ch0_neuron0,	202.2446
_ch0_neuron0,	202.3559
_ch0_neuron0,	202.3790
_ch0_neuron0,	202.4342
_ch0_neuron0,	202.4828
_ch0_neuron0,	202.5708
_ch0_neuron0,	202.7123
_ch0_neuron0,	202.7776
_ch0_neuron0,	202.8458
_ch0_neuron0,	202.8692
_ch0_neuron0,	203.0400
_ch0_neuron0,	203.0503
_ch0_neuron0,	203.2375
_ch0_neuron0,	203.8460
_ch0_neuron0,	203.8844
_ch0_neuron0,	204.3977
_ch0_neuron0,	204.9116
_ch0_neuron0,	204.9822
_ch0_neuron0,	205.4541
_ch0_neuron0,	205.4642
_ch0_neuron0,	205.5258
_ch0_neuron0,	205.5453
_ch0_neuron0,	205.6239
_ch0_neuron0,	205.6424
_ch0_neuron0,	205.6448
_ch0_neuron0,	205.6507
_ch0_neuron0,	205.6563
_ch0_neuron0,	205.6935
_ch0_neuron0,	205.7132
_ch0_neuron0,	205.8043
_ch0_neuron0,	205.8176
_ch0_neuron0,	205.8412
_ch0_neuron0,	205.9217
_ch0_neuron0,	205.9612
_ch0_neuron0,	206.3252
_ch0_neuron0,	206.3364
_ch0_neuron0,	206.3747
_ch0_neuron0,	206.3775
_ch0_neuron0,	206.7624
_ch0_neuron0,	208.4637
_ch0_neuron0,	209.8989
_ch0_neuron0,	209.9306
_ch0_neuron0,	209.9466
_ch0_neuron0,	209.9499
_ch0_neuron0,	209.9634
_ch0_neuron0,	209.9900
_ch0_neuron0,	211.3041
_neuron0threshhig76,	0.0000
_neuron0threshlow12,	0.0000
