# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	46.6812
_ch0_neuron0,	46.6859
_ch0_neuron0,	46.6947
_ch0_neuron0,	46.6986
_ch0_neuron0,	46.7036
_ch0_neuron0,	46.7059
_ch0_neuron0,	46.7179
_ch0_neuron0,	46.7234
_ch0_neuron0,	46.7280
_ch0_neuron0,	46.7438
_ch0_neuron0,	46.7498
_ch0_neuron0,	46.7557
_ch0_neuron0,	46.7680
_ch0_neuron0,	46.7732
_ch0_neuron0,	46.7753
_ch0_neuron0,	46.7798
_ch0_neuron0,	46.7874
_ch0_neuron0,	46.7931
_ch0_neuron0,	46.7988
_ch0_neuron0,	46.8013
_ch0_neuron0,	46.8112
_ch0_neuron0,	46.8188
_ch0_neuron0,	46.8251
_ch0_neuron0,	46.8311
_ch0_neuron0,	46.8333
_ch0_neuron0,	46.8371
_ch0_neuron0,	46.8410
_ch0_neuron0,	46.8432
_ch0_neuron0,	46.8485
_ch0_neuron0,	46.8597
_ch0_neuron0,	46.8749
_ch0_neuron0,	46.8830
_ch0_neuron0,	46.8988
_ch0_neuron0,	46.9065
_ch0_neuron0,	46.9175
_ch0_neuron0,	46.9245
_ch0_neuron0,	46.9396
_ch0_neuron0,	46.9482
_ch0_neuron0,	46.9628
_ch0_neuron0,	46.9872
_ch0_neuron0,	47.0080
_ch0_neuron0,	47.0207
_ch0_neuron0,	47.0367
_ch0_neuron0,	47.0469
_ch0_neuron0,	47.0854
_ch0_neuron0,	47.0974
_ch0_neuron0,	47.1580
_ch0_neuron0,	47.1672
_ch0_neuron0,	47.1805
_ch0_neuron0,	47.1985
_ch0_neuron0,	47.2102
_ch0_neuron0,	47.2221
_ch0_neuron0,	47.2370
_ch0_neuron0,	47.2463
_ch0_neuron0,	47.2645
_ch0_neuron0,	47.2713
_ch0_neuron0,	47.2821
_ch0_neuron0,	47.2884
_ch0_neuron0,	47.3368
_ch0_neuron0,	47.3546
_ch0_neuron0,	47.3685
_ch0_neuron0,	47.4037
_ch0_neuron0,	47.4062
_ch0_neuron0,	47.4195
_ch0_neuron0,	47.4549
_ch0_neuron0,	47.4656
_ch0_neuron0,	47.4927
_ch0_neuron0,	47.5096
_ch0_neuron0,	47.5339
_ch0_neuron0,	47.5535
_ch0_neuron0,	47.5759
_ch0_neuron0,	47.5810
_ch0_neuron0,	47.5863
_ch0_neuron0,	47.6010
_ch0_neuron0,	47.6338
_ch0_neuron0,	47.6904
_ch0_neuron0,	47.6987
_ch0_neuron0,	47.7066
_ch0_neuron0,	47.7663
_ch0_neuron0,	47.7761
_ch0_neuron0,	47.7987
_ch0_neuron0,	47.8332
_ch0_neuron0,	47.8626
_ch0_neuron0,	47.8700
_ch0_neuron0,	47.8836
_ch0_neuron0,	47.9222
_ch0_neuron0,	47.9298
_ch0_neuron0,	47.9668
_ch0_neuron0,	47.9816
_ch0_neuron0,	48.0581
_ch0_neuron0,	48.0900
_ch0_neuron0,	48.1166
_ch0_neuron0,	48.1348
_ch0_neuron0,	48.2137
_ch0_neuron0,	48.2209
_ch0_neuron0,	48.2539
_ch0_neuron0,	48.3069
_ch0_neuron0,	48.3808
_ch0_neuron0,	48.4202
_ch0_neuron0,	48.4302
_ch0_neuron0,	48.4926
_ch0_neuron0,	48.5417
_ch0_neuron0,	48.5861
_ch0_neuron0,	48.5878
_ch0_neuron0,	48.5936
_ch0_neuron0,	48.6066
_ch0_neuron0,	48.6325
_ch0_neuron0,	48.6497
_ch0_neuron0,	48.6512
_ch0_neuron0,	48.6626
_ch0_neuron0,	48.6825
_ch0_neuron0,	48.7076
_ch0_neuron0,	48.7673
_ch0_neuron0,	48.8108
_ch0_neuron0,	48.8190
_ch0_neuron0,	48.8649
_ch0_neuron0,	48.8883
_ch0_neuron0,	48.9637
_ch0_neuron0,	48.9693
_ch0_neuron0,	48.9716
_ch0_neuron0,	48.9844
_ch0_neuron0,	49.0000
_ch0_neuron0,	49.0078
_ch0_neuron0,	49.0613
_ch0_neuron0,	49.0678
_ch0_neuron0,	49.0897
_ch0_neuron0,	49.1021
_ch0_neuron0,	49.1327
_ch0_neuron0,	49.1520
_ch0_neuron0,	49.1605
_ch0_neuron0,	49.2933
_ch0_neuron0,	49.3066
_ch0_neuron0,	49.3325
_ch0_neuron0,	49.3428
_ch0_neuron0,	49.4071
_ch0_neuron0,	49.4398
_ch0_neuron0,	49.4509
_ch0_neuron0,	49.5331
_ch0_neuron0,	49.5535
_ch0_neuron0,	49.5562
_ch0_neuron0,	49.5604
_ch0_neuron0,	49.6495
_ch0_neuron0,	49.6598
_ch0_neuron0,	49.7186
_ch0_neuron0,	49.8194
_ch0_neuron0,	49.8245
_ch0_neuron0,	49.8582
_ch0_neuron0,	49.8688
_ch0_neuron0,	49.8834
_ch0_neuron0,	49.9496
_ch0_neuron0,	49.9510
_ch0_neuron0,	49.9572
_ch0_neuron0,	49.9681
_ch0_neuron0,	49.9816
_ch0_neuron0,	49.9871
_ch0_neuron0,	50.0525
_ch0_neuron0,	50.0613
_ch0_neuron0,	50.0925
_ch0_neuron0,	50.1041
_ch0_neuron0,	50.1179
_ch0_neuron0,	50.2026
_ch0_neuron0,	50.2371
_ch0_neuron0,	50.2562
_ch0_neuron0,	50.3595
_ch0_neuron0,	50.3658
_ch0_neuron0,	50.3776
_ch0_neuron0,	50.4368
_ch0_neuron0,	50.4382
_ch0_neuron0,	50.4544
_ch0_neuron0,	50.5616
_ch0_neuron0,	50.5676
_ch0_neuron0,	50.5817
_ch0_neuron0,	50.5959
_ch0_neuron0,	50.7052
_ch0_neuron0,	50.7234
_ch0_neuron0,	50.7524
_ch0_neuron0,	50.7625
_ch0_neuron0,	50.8555
_ch0_neuron0,	50.8671
_ch0_neuron0,	50.8876
_ch0_neuron0,	50.9978
_ch0_neuron0,	51.0034
_ch0_neuron0,	51.0125
_ch0_neuron0,	51.0403
_ch0_neuron0,	51.1625
_ch0_neuron0,	51.1680
_ch0_neuron0,	51.1779
_ch0_neuron0,	51.2156
_ch0_neuron0,	51.3672
_ch0_neuron0,	51.4232
_ch0_neuron0,	51.4348
_ch0_neuron0,	51.4435
_ch0_neuron0,	51.4449
_ch0_neuron0,	51.5071
_ch0_neuron0,	51.5162
_ch0_neuron0,	51.5304
_ch0_neuron0,	51.5496
_ch0_neuron0,	51.6838
_ch0_neuron0,	51.7007
_ch0_neuron0,	51.7162
_ch0_neuron0,	51.8009
_ch0_neuron0,	51.8078
_ch0_neuron0,	51.9064
_ch0_neuron0,	51.9271
_ch0_neuron0,	51.9325
_ch0_neuron0,	51.9606
_ch0_neuron0,	51.9684
_ch0_neuron0,	51.9832
_ch0_neuron0,	52.1336
_ch0_neuron0,	52.1398
_ch0_neuron0,	52.1487
_ch0_neuron0,	52.1702
_ch0_neuron0,	52.2471
_ch0_neuron0,	52.2978
_ch0_neuron0,	52.3037
_ch0_neuron0,	52.3126
_ch0_neuron0,	52.3268
_ch0_neuron0,	52.3385
_ch0_neuron0,	52.3444
_ch0_neuron0,	52.4869
_ch0_neuron0,	52.4931
_ch0_neuron0,	52.5023
_ch0_neuron0,	52.5103
_ch0_neuron0,	52.6146
_ch0_neuron0,	52.6212
_ch0_neuron0,	52.6323
_ch0_neuron0,	52.6401
_ch0_neuron0,	52.6420
_ch0_neuron0,	52.7468
_ch0_neuron0,	52.7522
_ch0_neuron0,	52.7611
_ch0_neuron0,	52.7749
_ch0_neuron0,	52.8904
_ch0_neuron0,	52.9009
_ch0_neuron0,	53.0116
_ch0_neuron0,	53.0175
_ch0_neuron0,	53.0188
_ch0_neuron0,	53.0304
_ch0_neuron0,	53.0420
_ch0_neuron0,	53.2086
_ch0_neuron0,	53.2241
_ch0_neuron0,	53.2335
_ch0_neuron0,	53.2498
_ch0_neuron0,	53.3905
_ch0_neuron0,	53.3970
_ch0_neuron0,	53.4051
_ch0_neuron0,	53.4197
_ch0_neuron0,	53.4821
_ch0_neuron0,	53.5104
_ch0_neuron0,	53.5225
_ch0_neuron0,	53.6690
_ch0_neuron0,	53.6744
_ch0_neuron0,	53.6864
_ch0_neuron0,	53.7203
_ch0_neuron0,	53.7283
_ch0_neuron0,	53.7426
_ch0_neuron0,	53.8542
_ch0_neuron0,	53.8603
_ch0_neuron0,	53.8733
_ch0_neuron0,	54.0362
_ch0_neuron0,	54.0414
_ch0_neuron0,	54.0775
_ch0_neuron0,	54.0860
_ch0_neuron0,	54.1052
_ch0_neuron0,	54.1773
_ch0_neuron0,	54.1831
_ch0_neuron0,	54.1850
_ch0_neuron0,	54.2236
_ch0_neuron0,	54.3892
_ch0_neuron0,	54.4053
_ch0_neuron0,	54.4278
_ch0_neuron0,	54.4367
_ch0_neuron0,	54.5886
_ch0_neuron0,	54.5940
_ch0_neuron0,	54.6076
_ch0_neuron0,	54.6378
_ch0_neuron0,	54.6564
_ch0_neuron0,	54.8045
_ch0_neuron0,	54.8108
_ch0_neuron0,	54.8204
_ch0_neuron0,	54.8412
_ch0_neuron0,	54.9951
_ch0_neuron0,	55.0117
_ch0_neuron0,	55.0542
_ch0_neuron0,	55.0648
_ch0_neuron0,	55.2069
_ch0_neuron0,	55.2116
_ch0_neuron0,	55.2259
_ch0_neuron0,	55.2381
_ch0_neuron0,	55.2696
_ch0_neuron0,	55.3776
_ch0_neuron0,	55.3894
_ch0_neuron0,	55.4166
_ch0_neuron0,	55.4439
_ch0_neuron0,	55.4646
_ch0_neuron0,	55.5823
_ch0_neuron0,	55.5878
_ch0_neuron0,	55.6003
_ch0_neuron0,	55.6851
_ch0_neuron0,	55.7529
_ch0_neuron0,	55.7595
_ch0_neuron0,	55.7670
_ch0_neuron0,	55.7910
_ch0_neuron0,	55.8827
_ch0_neuron0,	55.8888
_ch0_neuron0,	55.9134
_ch0_neuron0,	55.9771
_ch0_neuron0,	55.9846
_ch0_neuron0,	56.0082
_ch0_neuron0,	56.0830
_ch0_neuron0,	56.0881
_ch0_neuron0,	56.1033
_ch0_neuron0,	56.1125
_ch0_neuron0,	56.2502
_ch0_neuron0,	56.2608
_ch0_neuron0,	56.2749
_ch0_neuron0,	56.2934
_ch0_neuron0,	56.5207
_ch0_neuron0,	56.5254
_ch0_neuron0,	56.5365
_ch0_neuron0,	56.5463
_ch0_neuron0,	56.5570
_ch0_neuron0,	56.5879
_ch0_neuron0,	56.7510
_ch0_neuron0,	56.7606
_ch0_neuron0,	56.7702
_ch0_neuron0,	56.7862
_ch0_neuron0,	56.8031
_ch0_neuron0,	56.8911
_ch0_neuron0,	56.8983
_ch0_neuron0,	56.9194
_ch0_neuron0,	56.9255
_ch0_neuron0,	56.9294
_ch0_neuron0,	57.0966
_ch0_neuron0,	57.1539
_ch0_neuron0,	57.1595
_ch0_neuron0,	57.3364
_ch0_neuron0,	57.3415
_ch0_neuron0,	57.3427
_ch0_neuron0,	57.3513
_ch0_neuron0,	57.3624
_ch0_neuron0,	57.3744
_ch0_neuron0,	57.5518
_ch0_neuron0,	57.5572
_ch0_neuron0,	57.5674
_ch0_neuron0,	57.5846
_ch0_neuron0,	57.5925
_ch0_neuron0,	57.7770
_ch0_neuron0,	57.7886
_ch0_neuron0,	57.8043
_ch0_neuron0,	57.8156
_ch0_neuron0,	58.0172
_ch0_neuron0,	58.0224
_ch0_neuron0,	58.0315
_ch0_neuron0,	58.0456
_ch0_neuron0,	58.0793
_ch0_neuron0,	58.0902
_ch0_neuron0,	58.1425
_ch0_neuron0,	58.1900
_ch0_neuron0,	58.2823
_ch0_neuron0,	58.2888
_ch0_neuron0,	58.3073
_ch0_neuron0,	58.3426
_ch0_neuron0,	58.4314
_ch0_neuron0,	58.4372
_ch0_neuron0,	58.4409
_ch0_neuron0,	58.4585
_ch0_neuron0,	58.4696
_ch0_neuron0,	58.4831
_ch0_neuron0,	58.5928
_ch0_neuron0,	58.6612
_ch0_neuron0,	58.6769
_ch0_neuron0,	58.6899
_ch0_neuron0,	58.8537
_ch0_neuron0,	58.8685
_ch0_neuron0,	58.8789
_ch0_neuron0,	58.9878
_ch0_neuron0,	58.9937
_ch0_neuron0,	59.0047
_ch0_neuron0,	59.1446
_ch0_neuron0,	59.1593
_ch0_neuron0,	59.1828
_ch0_neuron0,	59.3921
_ch0_neuron0,	59.3980
_ch0_neuron0,	59.4078
_ch0_neuron0,	59.4274
_ch0_neuron0,	59.4411
_ch0_neuron0,	59.6471
_ch0_neuron0,	59.6598
_ch0_neuron0,	59.6775
_ch0_neuron0,	59.6924
_ch0_neuron0,	59.8743
_ch0_neuron0,	59.8756
_ch0_neuron0,	59.8805
_ch0_neuron0,	59.8909
_ch0_neuron0,	60.0715
_ch0_neuron0,	60.0771
_ch0_neuron0,	60.1084
_ch0_neuron0,	60.4229
_ch0_neuron0,	60.4277
_ch0_neuron0,	60.4357
_ch0_neuron0,	60.4469
_ch0_neuron0,	60.5956
_ch0_neuron0,	60.6233
_ch0_neuron0,	60.6295
_ch0_neuron0,	60.6397
_ch0_neuron0,	60.7997
_ch0_neuron0,	60.8052
_ch0_neuron0,	60.9622
_ch0_neuron0,	60.9967
_ch0_neuron0,	61.0025
_ch0_neuron0,	61.0139
_ch0_neuron0,	61.0250
_ch0_neuron0,	61.0488
_ch0_neuron0,	61.0632
_ch0_neuron0,	61.2930
_ch0_neuron0,	61.2980
_ch0_neuron0,	61.5990
_ch0_neuron0,	61.6045
_ch0_neuron0,	61.6137
_ch0_neuron0,	61.6346
_ch0_neuron0,	61.7088
_ch0_neuron0,	61.9126
_ch0_neuron0,	61.9588
_ch0_neuron0,	61.9639
_ch0_neuron0,	62.0929
_ch0_neuron0,	62.0983
_ch0_neuron0,	62.1088
_ch0_neuron0,	62.1189
_ch0_neuron0,	62.3409
_ch0_neuron0,	62.3463
_ch0_neuron0,	62.3551
_ch0_neuron0,	62.5094
_ch0_neuron0,	62.5234
_ch0_neuron0,	62.5285
_ch0_neuron0,	62.5399
_ch0_neuron0,	62.6564
_ch0_neuron0,	62.7653
_ch0_neuron0,	62.7702
_ch0_neuron0,	62.7889
_ch0_neuron0,	62.7985
_ch0_neuron0,	62.8094
_ch0_neuron0,	63.7647
_ch0_neuron0,	63.7771
_ch0_neuron0,	63.9064
_ch0_neuron0,	64.0705
_ch0_neuron0,	64.1738
_ch0_neuron0,	64.3068
_ch0_neuron0,	64.5568
_ch0_neuron0,	64.7454
_ch0_neuron0,	65.1084
_ch0_neuron0,	65.1294
_ch0_neuron0,	65.2876
_ch0_neuron0,	65.4453
_ch0_neuron0,	65.5919
_ch0_neuron0,	65.6106
_ch0_neuron0,	66.0941
_ch0_neuron0,	66.1160
_ch0_neuron0,	66.3616
_ch0_neuron0,	66.4047
_ch0_neuron0,	66.5638
_ch0_neuron0,	66.7223
_ch0_neuron0,	66.9520
_ch0_neuron0,	68.2578
_ch0_neuron0,	68.3964
_ch0_neuron0,	69.1634
_ch0_neuron0,	70.8069
_ch0_neuron0,	70.8111
_ch0_neuron0,	70.8170
_ch0_neuron0,	71.3200
_ch0_neuron0,	71.3248
_ch0_neuron0,	71.3326
_ch0_neuron0,	71.3404
_ch0_neuron0,	71.3503
_ch0_neuron0,	71.3518
_ch0_neuron0,	71.3674
_ch0_neuron0,	71.3755
_ch0_neuron0,	71.3837
_ch0_neuron0,	71.3956
_ch0_neuron0,	71.3988
_ch0_neuron0,	71.4053
_ch0_neuron0,	71.4176
_ch0_neuron0,	71.4228
_ch0_neuron0,	71.4283
_ch0_neuron0,	71.4315
_ch0_neuron0,	71.4327
_ch0_neuron0,	71.4351
_ch0_neuron0,	71.4362
_ch0_neuron0,	71.4456
_ch0_neuron0,	71.4470
_ch0_neuron0,	71.4499
_ch0_neuron0,	71.4549
_ch0_neuron0,	71.4593
_ch0_neuron0,	71.4637
_ch0_neuron0,	71.4681
_ch0_neuron0,	71.4772
_ch0_neuron0,	71.4839
_ch0_neuron0,	71.4868
_ch0_neuron0,	71.4913
_ch0_neuron0,	71.4962
_ch0_neuron0,	71.4978
_ch0_neuron0,	71.5017
_ch0_neuron0,	71.5137
_ch0_neuron0,	71.5197
_ch0_neuron0,	71.5258
_ch0_neuron0,	71.5327
_ch0_neuron0,	71.5562
_ch0_neuron0,	71.5649
_ch0_neuron0,	71.5803
_ch0_neuron0,	71.6019
_ch0_neuron0,	71.6104
_ch0_neuron0,	71.6248
_ch0_neuron0,	71.6321
_ch0_neuron0,	71.6386
_ch0_neuron0,	71.6565
_ch0_neuron0,	71.6626
_ch0_neuron0,	71.6720
_ch0_neuron0,	71.6822
_ch0_neuron0,	71.7228
_ch0_neuron0,	71.7473
_ch0_neuron0,	71.7748
_ch0_neuron0,	71.7969
_ch0_neuron0,	71.8038
_ch0_neuron0,	71.8088
_ch0_neuron0,	71.8165
_ch0_neuron0,	71.8305
_ch0_neuron0,	71.8381
_ch0_neuron0,	71.8601
_ch0_neuron0,	71.8681
_ch0_neuron0,	71.8824
_ch0_neuron0,	71.8968
_ch0_neuron0,	71.9049
_ch0_neuron0,	71.9184
_ch0_neuron0,	71.9336
_ch0_neuron0,	71.9414
_ch0_neuron0,	71.9503
_ch0_neuron0,	71.9579
_ch0_neuron0,	71.9799
_ch0_neuron0,	71.9875
_ch0_neuron0,	71.9911
_ch0_neuron0,	71.9976
_ch0_neuron0,	72.0167
_ch0_neuron0,	72.0284
_ch0_neuron0,	72.0310
_ch0_neuron0,	72.0356
_ch0_neuron0,	72.0446
_ch0_neuron0,	72.0599
_ch0_neuron0,	72.0745
_ch0_neuron0,	72.0843
_ch0_neuron0,	72.1292
_ch0_neuron0,	72.1385
_ch0_neuron0,	72.1646
_ch0_neuron0,	72.1773
_ch0_neuron0,	72.2568
_ch0_neuron0,	72.2662
_ch0_neuron0,	72.2748
_ch0_neuron0,	72.3011
_ch0_neuron0,	72.3111
_ch0_neuron0,	72.3340
_ch0_neuron0,	72.3449
_ch0_neuron0,	72.3539
_ch0_neuron0,	72.3970
_ch0_neuron0,	72.4183
_ch0_neuron0,	72.4338
_ch0_neuron0,	72.4740
_ch0_neuron0,	72.4837
_ch0_neuron0,	72.5004
_ch0_neuron0,	72.5471
_ch0_neuron0,	72.5624
_ch0_neuron0,	72.5737
_ch0_neuron0,	72.5904
_ch0_neuron0,	72.5956
_ch0_neuron0,	72.6190
_ch0_neuron0,	72.6611
_ch0_neuron0,	72.7322
_ch0_neuron0,	72.7441
_ch0_neuron0,	72.7544
_ch0_neuron0,	72.7773
_ch0_neuron0,	72.7803
_ch0_neuron0,	72.7916
_ch0_neuron0,	72.8652
_ch0_neuron0,	72.8764
_ch0_neuron0,	72.8860
_ch0_neuron0,	72.9461
_ch0_neuron0,	72.9548
_ch0_neuron0,	72.9720
_ch0_neuron0,	72.9923
_ch0_neuron0,	73.0494
_ch0_neuron0,	73.0596
_ch0_neuron0,	73.0926
_ch0_neuron0,	73.1678
_ch0_neuron0,	73.1801
_ch0_neuron0,	73.2802
_ch0_neuron0,	73.3675
_ch0_neuron0,	73.3845
_ch0_neuron0,	73.4267
_ch0_neuron0,	73.5341
_ch0_neuron0,	73.5407
_ch0_neuron0,	73.5556
_ch0_neuron0,	73.5758
_ch0_neuron0,	73.6087
_ch0_neuron0,	73.6982
_ch0_neuron0,	73.7178
_ch0_neuron0,	73.7361
_ch0_neuron0,	73.7569
_ch0_neuron0,	73.8766
_ch0_neuron0,	73.9903
_ch0_neuron0,	73.9976
_ch0_neuron0,	74.0087
_ch0_neuron0,	74.0494
_ch0_neuron0,	74.0561
_ch0_neuron0,	74.1037
_ch0_neuron0,	74.1144
_ch0_neuron0,	74.1634
_ch0_neuron0,	74.1761
_ch0_neuron0,	74.2555
_ch0_neuron0,	74.2625
_ch0_neuron0,	74.3300
_ch0_neuron0,	74.3433
_ch0_neuron0,	74.3629
_ch0_neuron0,	74.3834
_ch0_neuron0,	74.4479
_ch0_neuron0,	74.4792
_ch0_neuron0,	74.4984
_ch0_neuron0,	74.4996
_ch0_neuron0,	74.5150
_ch0_neuron0,	74.6347
_ch0_neuron0,	74.6405
_ch0_neuron0,	74.6518
_ch0_neuron0,	74.6686
_ch0_neuron0,	74.7060
_ch0_neuron0,	74.7724
_ch0_neuron0,	74.7808
_ch0_neuron0,	74.8953
_ch0_neuron0,	74.9027
_ch0_neuron0,	74.9253
_ch0_neuron0,	75.0629
_ch0_neuron0,	75.0664
_ch0_neuron0,	75.0754
_ch0_neuron0,	75.0900
_ch0_neuron0,	75.2166
_ch0_neuron0,	75.2228
_ch0_neuron0,	75.2455
_ch0_neuron0,	75.2874
_ch0_neuron0,	75.2982
_ch0_neuron0,	75.3093
_ch0_neuron0,	75.3151
_ch0_neuron0,	75.4383
_ch0_neuron0,	75.4439
_ch0_neuron0,	75.4452
_ch0_neuron0,	75.4766
_ch0_neuron0,	75.6254
_ch0_neuron0,	75.6323
_ch0_neuron0,	75.6489
_ch0_neuron0,	75.6628
_ch0_neuron0,	75.7412
_ch0_neuron0,	75.8638
_ch0_neuron0,	75.8712
_ch0_neuron0,	75.8818
_ch0_neuron0,	75.9106
_ch0_neuron0,	75.9843
_ch0_neuron0,	75.9881
_ch0_neuron0,	75.9948
_ch0_neuron0,	76.0069
_ch0_neuron0,	76.0184
_ch0_neuron0,	76.0303
_ch0_neuron0,	76.1550
_ch0_neuron0,	76.1797
_ch0_neuron0,	76.3581
_ch0_neuron0,	76.3640
_ch0_neuron0,	76.3729
_ch0_neuron0,	76.4507
_ch0_neuron0,	76.4695
_ch0_neuron0,	76.5010
_ch0_neuron0,	76.6658
_ch0_neuron0,	76.6805
_ch0_neuron0,	76.6948
_ch0_neuron0,	76.7320
_ch0_neuron0,	76.7343
_ch0_neuron0,	76.7426
_ch0_neuron0,	76.7956
_ch0_neuron0,	76.8108
_ch0_neuron0,	76.8334
_ch0_neuron0,	76.8654
_ch0_neuron0,	77.0536
_ch0_neuron0,	77.0587
_ch0_neuron0,	77.0939
_ch0_neuron0,	77.1079
_ch0_neuron0,	77.2333
_ch0_neuron0,	77.2396
_ch0_neuron0,	77.2779
_ch0_neuron0,	77.3292
_ch0_neuron0,	77.4027
_ch0_neuron0,	77.4111
_ch0_neuron0,	77.4256
_ch0_neuron0,	77.4383
_ch0_neuron0,	77.4604
_ch0_neuron0,	77.6273
_ch0_neuron0,	77.6344
_ch0_neuron0,	77.6422
_ch0_neuron0,	77.8318
_ch0_neuron0,	77.8418
_ch0_neuron0,	77.9772
_ch0_neuron0,	77.9824
_ch0_neuron0,	78.0022
_ch0_neuron0,	78.0343
_ch0_neuron0,	78.0640
_ch0_neuron0,	78.1487
_ch0_neuron0,	78.2090
_ch0_neuron0,	78.2151
_ch0_neuron0,	78.2269
_ch0_neuron0,	78.4120
_ch0_neuron0,	78.4195
_ch0_neuron0,	78.4298
_ch0_neuron0,	78.5705
_ch0_neuron0,	78.5778
_ch0_neuron0,	78.5953
_ch0_neuron0,	78.7838
_ch0_neuron0,	78.7900
_ch0_neuron0,	78.8003
_ch0_neuron0,	78.8183
_ch0_neuron0,	78.8988
_ch0_neuron0,	78.9986
_ch0_neuron0,	79.0181
_ch0_neuron0,	79.0649
_ch0_neuron0,	79.1321
_ch0_neuron0,	79.1388
_ch0_neuron0,	79.1619
_ch0_neuron0,	79.1829
_ch0_neuron0,	79.3251
_ch0_neuron0,	79.3315
_ch0_neuron0,	79.3475
_ch0_neuron0,	79.3615
_ch0_neuron0,	79.6112
_ch0_neuron0,	79.6180
_ch0_neuron0,	79.6194
_ch0_neuron0,	79.6273
_ch0_neuron0,	79.6405
_ch0_neuron0,	79.7671
_ch0_neuron0,	79.8087
_ch0_neuron0,	79.8140
_ch0_neuron0,	79.8493
_ch0_neuron0,	79.8629
_ch0_neuron0,	79.8746
_ch0_neuron0,	80.0002
_ch0_neuron0,	80.0466
_ch0_neuron0,	80.0665
_ch0_neuron0,	80.0842
_ch0_neuron0,	80.1665
_ch0_neuron0,	80.1752
_ch0_neuron0,	80.1766
_ch0_neuron0,	80.4315
_ch0_neuron0,	80.4562
_ch0_neuron0,	80.4600
_ch0_neuron0,	80.4709
_ch0_neuron0,	80.6415
_ch0_neuron0,	80.6477
_ch0_neuron0,	80.6692
_ch0_neuron0,	80.7955
_ch0_neuron0,	80.8020
_ch0_neuron0,	80.9467
_ch0_neuron0,	80.9924
_ch0_neuron0,	80.9987
_ch0_neuron0,	81.0094
_ch0_neuron0,	81.0229
_ch0_neuron0,	81.0359
_ch0_neuron0,	81.2287
_ch0_neuron0,	81.2341
_ch0_neuron0,	81.2458
_ch0_neuron0,	81.2586
_ch0_neuron0,	81.4839
_ch0_neuron0,	81.5022
_ch0_neuron0,	81.5185
_ch0_neuron0,	81.5348
_ch0_neuron0,	81.6402
_ch0_neuron0,	81.6459
_ch0_neuron0,	81.7927
_ch0_neuron0,	81.8014
_ch0_neuron0,	81.8120
_ch0_neuron0,	81.9671
_ch0_neuron0,	81.9725
_ch0_neuron0,	81.9879
_ch0_neuron0,	82.0131
_ch0_neuron0,	82.2330
_ch0_neuron0,	82.2404
_ch0_neuron0,	82.2702
_ch0_neuron0,	82.4580
_ch0_neuron0,	82.4642
_ch0_neuron0,	82.4772
_ch0_neuron0,	82.4783
_ch0_neuron0,	82.6888
_ch0_neuron0,	82.6948
_ch0_neuron0,	82.7067
_ch0_neuron0,	82.7276
_ch0_neuron0,	82.7711
_ch0_neuron0,	82.8723
_ch0_neuron0,	82.9704
_ch0_neuron0,	82.9872
_ch0_neuron0,	83.0787
_ch0_neuron0,	83.2390
_ch0_neuron0,	83.2462
_ch0_neuron0,	83.2646
_ch0_neuron0,	83.2749
_ch0_neuron0,	83.5450
_ch0_neuron0,	83.5505
_ch0_neuron0,	83.5590
_ch0_neuron0,	83.6297
_ch0_neuron0,	83.6354
_ch0_neuron0,	83.6536
_ch0_neuron0,	83.8560
_ch0_neuron0,	83.8619
_ch0_neuron0,	83.8733
_ch0_neuron0,	84.0187
_ch0_neuron0,	84.0331
_ch0_neuron0,	84.0402
_ch0_neuron0,	84.0686
_ch0_neuron0,	84.4025
_ch0_neuron0,	84.4320
_ch0_neuron0,	84.4526
_ch0_neuron0,	84.4646
_ch0_neuron0,	84.4806
_ch0_neuron0,	84.4839
_ch0_neuron0,	84.4913
_ch0_neuron0,	84.6837
_ch0_neuron0,	84.7798
_ch0_neuron0,	84.7862
_ch0_neuron0,	84.8004
_ch0_neuron0,	84.9835
_ch0_neuron0,	84.9917
_ch0_neuron0,	85.0045
_ch0_neuron0,	85.0213
_ch0_neuron0,	85.0330
_ch0_neuron0,	85.1502
_ch0_neuron0,	85.1965
_ch0_neuron0,	85.2144
_ch0_neuron0,	85.3361
_ch0_neuron0,	86.7028
_ch0_neuron0,	87.2977
_ch0_neuron0,	87.6473
_ch0_neuron0,	88.5174
_ch0_neuron0,	90.3378
_ch0_neuron0,	90.5203
_ch0_neuron0,	90.7050
_ch0_neuron0,	90.8171
_ch0_neuron0,	91.0359
_ch0_neuron0,	91.0554
_ch0_neuron0,	91.0860
_ch0_neuron0,	91.0941
_ch0_neuron0,	91.1079
_ch0_neuron0,	91.1143
_ch0_neuron0,	91.1162
_ch0_neuron0,	91.1214
_ch0_neuron0,	91.1312
_ch0_neuron0,	91.1360
_ch0_neuron0,	91.1495
_ch0_neuron0,	91.1510
_ch0_neuron0,	91.1546
_ch0_neuron0,	91.1575
_ch0_neuron0,	91.1623
_ch0_neuron0,	91.1660
_ch0_neuron0,	91.1697
_ch0_neuron0,	91.1734
_ch0_neuron0,	91.1773
_ch0_neuron0,	91.1817
_ch0_neuron0,	91.1892
_ch0_neuron0,	91.1937
_ch0_neuron0,	91.2020
_ch0_neuron0,	91.2047
_ch0_neuron0,	91.2058
_ch0_neuron0,	91.2086
_ch0_neuron0,	91.2098
_ch0_neuron0,	91.2137
